GEO_ID,state,county,year,Median Annual Household Income,Median Monthly Housing Costs,Median Value for Owner Occupied Housing Units,Percent White Collar,Percent College Graduate,geo11
1400000US17043842300,Illinois,DuPage County,2018,149688,2257,461300,0.5616901408450704,0.8189734188817599,17043842300
1400000US17043842603,Illinois,DuPage County,2018,93075,1544,263900,0.4708994708994709,0.6114790286975718,17043842603
1400000US17043842702,Illinois,DuPage County,2018,79132,1449,330400,0.494949494949495,0.6902654867256637,17043842702
1400000US17043842900,Illinois,DuPage County,2018,117173,1737,485900,0.6210816396830865,0.7628302459763134,17043842900
1400000US17043845602,Illinois,DuPage County,2018,83750,1106,349000,0.4559203246034674,0.5700344431687715,17043845602
1400000US17043846203,Illinois,DuPage County,2018,125372,2063,364400,0.5725122713074521,0.7882238126219909,17043846203
1400000US17043846206,Illinois,DuPage County,2018,114625,1651,348800,0.5577889447236181,0.6567270145544906,17043846206
1400000US17043840901,Illinois,DuPage County,2018,77069,1161,337200,0.404716073147257,0.4484339190221543,17043840901
1400000US17043841307,Illinois,DuPage County,2018,103156,1842,279600,0.44161419576416716,0.5162042434133831,17043841307
1400000US17043842500,Illinois,DuPage County,2018,111900,1950,413900,0.6393258426966292,0.7462882096069869,17043842500
1400000US17043843500,Illinois,DuPage County,2018,62324,1352,254700,0.49343579891130324,0.5115976022934584,17043843500
1400000US17043844201,Illinois,DuPage County,2018,80806,1442,245400,0.4830104795173071,0.5335327848416853,17043844201
1400000US17043844202,Illinois,DuPage County,2018,87083,1868,304600,0.4664586583463339,0.48253783469150174,17043844202
1400000US17043845200,Illinois,DuPage County,2018,200577,3154,765900,0.7314126394052045,0.8629168070057258,17043845200
1400000US17043840103,Illinois,DuPage County,2018,91625,1412,290600,0.410368519675203,0.40787686736079676,17043840103
1400000US17043840801,Illinois,DuPage County,2018,32443,1127,174500,0.17274939172749393,0.2430167597765363,17043840801
1400000US17043841603,Illinois,DuPage County,2018,68796,1313,390200,0.3293847917462744,0.46114167812929846,17043841603
1400000US17043842000,Illinois,DuPage County,2018,142206,2528,522000,0.5629593336599706,0.8211382113821138,17043842000
1400000US17043842601,Illinois,DuPage County,2018,159712,2531,514100,0.6430568499534017,0.8776978417266187,17043842601
1400000US17043842602,Illinois,DuPage County,2018,171944,2618,560000,0.6358768406961178,0.7973811164713991,17043842602
1400000US17043843000,Illinois,DuPage County,2018,91094,1848,443600,0.558214450069029,0.6623853211009174,17043843000
1400000US17043843700,Illinois,DuPage County,2018,87262,1670,265000,0.4246513720197931,0.4936622130866735,17043843700
1400000US17043843800,Illinois,DuPage County,2018,72200,1655,246800,0.4553376906318083,0.5481450604418507,17043843800
1400000US17043840802,Illinois,DuPage County,2018,79618,1244,224800,0.26950137656775774,0.2758868648130393,17043840802
1400000US17043842100,Illinois,DuPage County,2018,137891,2169,436000,0.5645048814504882,0.7412552716447531,17043842100
1400000US17043842703,Illinois,DuPage County,2018,102868,1800,328700,0.5863239573229874,0.7512635379061372,17043842703
1400000US17043844100,Illinois,DuPage County,2018,139219,2101,395200,0.5655539429124334,0.7389984825493171,17043844100
1400000US17043840102,Illinois,DuPage County,2018,59034,1277,223700,0.2941420855837142,0.3472356935014549,17043840102
1400000US17043840201,Illinois,DuPage County,2018,104523,1800,333000,0.38611186165901107,0.46103066439523,17043840201
1400000US17043841103,Illinois,DuPage County,2018,86899,1457,273700,0.4088601753576373,0.4801223241590214,17043841103
1400000US17043841206,Illinois,DuPage County,2018,87828,1757,247700,0.3583748562667689,0.45955779457038903,17043841206
1400000US17043841802,Illinois,DuPage County,2018,119286,1810,330400,0.5043249341857842,0.6821095571095571,17043841802
1400000US17043842200,Illinois,DuPage County,2018,106983,1425,503600,0.5621797857475547,0.7742039240913478,17043842200
1400000US17043842400,Illinois,DuPage County,2018,82708,1531,304500,0.5227623456790124,0.6719775070290535,17043842400
1400000US17043842800,Illinois,DuPage County,2018,119267,2144,438200,0.634187316253675,0.743632707774799,17043842800
1400000US17043844401,Illinois,DuPage County,2018,106691,1524,426300,0.6468842729970327,0.6915529010238908,17043844401
1400000US17043840000,Illinois,DuPage County,2018,62609,1078,188600,0.14709677419354839,0.2087970323264441,17043840000
1400000US17043840101,Illinois,DuPage County,2018,69179,1386,216100,0.18047138047138048,0.1716890351987845,17043840101
1400000US17043845702,Illinois,DuPage County,2018,119567,1699,372600,0.5973273942093541,0.7203182374541004,17043845702
1400000US17043846103,Illinois,DuPage County,2018,113563,1529,354700,0.513271162123386,0.7228815898426718,17043846103
1400000US17043846201,Illinois,DuPage County,2018,94912,1407,321600,0.5259562841530054,0.7225689027561103,17043846201
1400000US17043846202,Illinois,DuPage County,2018,92171,1529,418000,0.6336336336336337,0.766562274150807,17043846202
1400000US17043846205,Illinois,DuPage County,2018,128472,2399,513100,0.6543723973825104,0.7562094000764233,17043846205
1400000US17043841108,Illinois,DuPage County,2018,88409,1511,194400,0.32384648555411816,0.3848439821693908,17043841108
1400000US17043846504,Illinois,DuPage County,2018,93750,1584,387200,0.44151949350216596,0.5870080606922712,17043846504
1400000US17043840600,Illinois,DuPage County,2018,107778,1871,407400,0.5100250626566416,0.5608642726719416,17043840600
1400000US17043841104,Illinois,DuPage County,2018,96736,1762,278800,0.4251170046801872,0.4894240156199154,17043841104
1400000US17043841205,Illinois,DuPage County,2018,88472,1548,238200,0.3963460104399702,0.46615656268393174,17043841205
1400000US17043841401,Illinois,DuPage County,2018,88519,1434,239000,0.329375176703421,0.38218329416791286,17043841401
1400000US17043841501,Illinois,DuPage County,2018,66938,1358,180600,0.14404801600533512,0.20132180986273512,17043841501
1400000US17043842605,Illinois,DuPage County,2018,106058,1675,304900,0.5626609442060085,0.6997682886461437,17043842605
1400000US17043842704,Illinois,DuPage County,2018,70000,1256,231900,0.44479058497750085,0.5420225957564068,17043842704
1400000US17043843400,Illinois,DuPage County,2018,93500,1576,260400,0.45840042941492215,0.5255972696245734,17043843400
1400000US17043844301,Illinois,DuPage County,2018,74722,1597,235100,0.5997159090909091,0.6301682942031996,17043844301
1400000US17043845300,Illinois,DuPage County,2018,250001,3620,1372800,0.6274653031409788,0.8779546550892426,17043845300
1400000US17043844402,Illinois,DuPage County,2018,84716,1670,622000,0.4966109353818346,0.6223776223776224,17043844402
1400000US17043844601,Illinois,DuPage County,2018,94600,1852,474700,0.605814739688979,0.6424148606811145,17043844601
1400000US17043842711,Illinois,DuPage County,2018,140375,2046,350600,0.5709169054441261,0.78150765606596,17043842711
1400000US17043843301,Illinois,DuPage County,2018,84597,1397,251400,0.2827731092436975,0.3733800350262697,17043843301
1400000US17043843302,Illinois,DuPage County,2018,86892,1613,241900,0.44764237599510104,0.47484427407762336,17043843302
1400000US17043843601,Illinois,DuPage County,2018,77000,1549,247500,0.3579454253611557,0.40947191953059514,17043843601
1400000US17043843602,Illinois,DuPage County,2018,72917,1388,259400,0.3957858769931663,0.5579576816927323,17043843602
1400000US17043844001,Illinois,DuPage County,2018,126250,2131,451200,0.5844611528822055,0.7231357552581262,17043844001
1400000US17043844306,Illinois,DuPage County,2018,58765,1140,138100,0.3683989941324392,0.45854145854145856,17043844306
1400000US17043844002,Illinois,DuPage County,2018,186786,2546,622000,0.5970782280867106,0.7369826435246996,17043844002
1400000US17043844304,Illinois,DuPage County,2018,80323,1350,240700,0.4583883751651255,0.6397182153639718,17043844304
1400000US17043844305,Illinois,DuPage County,2018,64177,1553,240400,0.5818505338078291,0.5243944046400546,17043844305
1400000US17043844307,Illinois,DuPage County,2018,80368,1240,247600,0.4084170253467241,0.5858747993579454,17043844307
1400000US17043844501,Illinois,DuPage County,2018,81250,1448,281700,0.49924433249370276,0.5022943875750088,17043844501
1400000US17043844502,Illinois,DuPage County,2018,82778,1292,823100,0.5281569965870307,0.557883131201764,17043844502
1400000US17043844801,Illinois,DuPage County,2018,121094,1752,353100,0.4677078936260025,0.6034542314335061,17043844801
1400000US17043844802,Illinois,DuPage County,2018,84967,1262,282200,0.49680418361417783,0.6480571683787405,17043844802
1400000US17043844901,Illinois,DuPage County,2018,95909,1468,386300,0.56797583081571,0.7250193648334624,17043844901
1400000US17043844902,Illinois,DuPage County,2018,95278,1600,522400,0.6257175660160735,0.6221914967162115,17043844902
1400000US17043845401,Illinois,DuPage County,2018,141903,2473,871900,0.7503052503052503,0.8306292045904234,17043845401
1400000US17043845402,Illinois,DuPage County,2018,109188,1678,543600,0.5530596436870643,0.696437054631829,17043845402
1400000US17043845505,Illinois,DuPage County,2018,79712,1205,365600,0.4405043341213554,0.5432558139534883,17043845505
1400000US17043845506,Illinois,DuPage County,2018,46825,1183,190700,0.45575757575757575,0.42979053529868116,17043845506
1400000US17043845507,Illinois,DuPage County,2018,110833,1688,331400,0.6045584045584046,0.6623534169025476,17043845507
1400000US17043845508,Illinois,DuPage County,2018,60921,1172,248200,0.3968918111177525,0.5650459921156373,17043845508
1400000US17043845509,Illinois,DuPage County,2018,121696,1875,407300,0.6206482593037215,0.7307366638441999,17043845509
1400000US17043845510,Illinois,DuPage County,2018,69676,1251,265800,0.4806547619047619,0.6308922558922558,17043845510
1400000US17043845807,Illinois,DuPage County,2018,88720,1420,381300,0.47939068100358423,0.6205455345358557,17043845807
1400000US17043845808,Illinois,DuPage County,2018,135650,2277,406400,0.5475951903807615,0.6647684130599848,17043845808
1400000US17043845809,Illinois,DuPage County,2018,101159,1548,339700,0.5174988334111059,0.594014313597918,17043845809
1400000US17043845810,Illinois,DuPage County,2018,74211,1199,282000,0.4316081330868762,0.46972231515557045,17043845810
1400000US17043845811,Illinois,DuPage County,2018,80991,1154,309500,0.4877916440586001,0.5580357142857143,17043845811
1400000US17043845901,Illinois,DuPage County,2018,127734,2710,677500,0.6334012219959266,0.7173447537473233,17043845901
1400000US17043845902,Illinois,DuPage County,2018,119226,1929,455200,0.6411338962605548,0.5878653348131706,17043845902
1400000US17043846003,Illinois,DuPage County,2018,78808,1455,276900,0.4607413312076524,0.6226539348040829,17043846003
1400000US17043846004,Illinois,DuPage County,2018,62632,1476,239200,0.4276155717761557,0.5268494179496808,17043846004
1400000US17043846105,Illinois,DuPage County,2018,128032,1871,418500,0.5434660684240045,0.7095418242959226,17043846105
1400000US17043846106,Illinois,DuPage County,2018,105250,1819,451300,0.6112804878048781,0.706815723043635,17043846106
1400000US17043846208,Illinois,DuPage County,2018,142344,2321,467100,0.593125,0.8325101032779524,17043846208
1400000US17043846209,Illinois,DuPage County,2018,141667,2029,624300,0.4911717495987159,0.7557544757033248,17043846209
1400000US17043846308,Illinois,DuPage County,2018,65469,1209,188500,0.4430320150659134,0.5207485760781123,17043846308
1400000US17043846310,Illinois,DuPage County,2018,60318,1249,218900,0.2884451996601529,0.36537173476222373,17043846310
1400000US17043846311,Illinois,DuPage County,2018,100613,1514,255800,0.4287093659478597,0.5736636245110821,17043846311
1400000US17043846312,Illinois,DuPage County,2018,60196,1245,133200,0.49727651393784045,0.5870491337688156,17043846312
1400000US17043846313,Illinois,DuPage County,2018,122622,1820,400000,0.6149443561208268,0.7406308978161229,17043846313
1400000US17043846314,Illinois,DuPage County,2018,109758,1589,295500,0.5665809768637532,0.5927087416699334,17043846314
1400000US17043846315,Illinois,DuPage County,2018,119063,1778,297300,0.518141592920354,0.6579572446555819,17043846315
1400000US17043846408,Illinois,DuPage County,2018,155862,2291,376100,0.6723345588235294,0.8023668639053254,17043846408
1400000US17043846409,Illinois,DuPage County,2018,126602,1871,349800,0.5037123876514263,0.6570234651237544,17043846409
1400000US17043846410,Illinois,DuPage County,2018,84123,1427,263300,0.539448966812774,0.6699599465954607,17043846410
1400000US17043846411,Illinois,DuPage County,2018,80303,1464,225500,0.49860390905464697,0.6867469879518072,17043846411
1400000US17043846412,Illinois,DuPage County,2018,95877,1700,247100,0.6380728554641598,0.6869318181818181,17043846412
1400000US17043846413,Illinois,DuPage County,2018,90818,1487,336000,0.5796645702306079,0.6767819336626676,17043846413
1400000US17043846507,Illinois,DuPage County,2018,84500,1552,186200,0.5290275761973875,0.6970443349753694,17043846507
1400000US17043846509,Illinois,DuPage County,2018,89534,1482,144000,0.4040268456375839,0.6060326254232071,17043846509
1400000US17043846510,Illinois,DuPage County,2018,83003,1493,224800,0.4788004136504654,0.6439539347408829,17043846510
1400000US17043846511,Illinois,DuPage County,2018,88068,1568,198200,0.3899657924743444,0.4179529802897174,17043846511
1400000US17043846513,Illinois,DuPage County,2018,167708,2400,393100,0.640542577241899,0.775522041763341,17043846513
1400000US17043846514,Illinois,DuPage County,2018,129773,2088,332200,0.5787766450417052,0.7621577441765427,17043846514
1400000US17043846519,Illinois,DuPage County,2018,93299,1767,319600,0.5758661887694145,0.7454835281615303,17043846519
1400000US17043846515,Illinois,DuPage County,2018,64212,1472,185300,0.40390763765541743,0.5138174807197944,17043846515
1400000US17043846517,Illinois,DuPage County,2018,104500,1770,260400,0.519616144510302,0.6986646510456034,17043846517
1400000US17043846518,Illinois,DuPage County,2018,160547,2107,347400,0.5826128722382324,0.7456217162872154,17043846518
1400000US17043846521,Illinois,DuPage County,2018,124243,1874,432300,0.5648393194706994,0.7791199309749784,17043846521
1400000US17043846522,Illinois,DuPage County,2018,109250,1855,336200,0.650087260034904,0.7602663706992231,17043846522
1400000US17043846523,Illinois,DuPage County,2018,151103,2189,415700,0.6446886446886447,0.7306273062730627,17043846523
1400000US17043846524,Illinois,DuPage County,2018,127957,1841,351300,0.6003669724770642,0.730319803198032,17043846524
1400000US17043846603,Illinois,DuPage County,2018,40755,1077,224900,0.20575461454940283,0.25010421008753647,17043846603
1400000US17043846604,Illinois,DuPage County,2018,68616,1222,233900,0.29892008639308854,0.330412559328222,17043846604
1400000US17043846701,Illinois,DuPage County,2018,65787,1332,206000,0.2361275088547816,0.30162085976039466,17043846701
1400000US17043846702,Illinois,DuPage County,2018,63536,1198,233900,0.272238514173998,0.30706014194994397,17043846702
1400000US17043841112,Illinois,DuPage County,2018,94728,1866,340100,0.487546699875467,0.5091407678244972,17043841112
1400000US17043841113,Illinois,DuPage County,2018,96528,1230,334200,0.41051567239635994,0.4176829268292683,17043841113
1400000US17043841114,Illinois,DuPage County,2018,93947,1601,347200,0.4340264650283554,0.513413506012951,17043841114
1400000US17043841207,Illinois,DuPage County,2018,71207,1465,188100,0.2567994939911448,0.32101372756071805,17043841207
1400000US17043841208,Illinois,DuPage County,2018,70585,1389,174600,0.3042546678910315,0.3993212669683258,17043841208
1400000US17043841209,Illinois,DuPage County,2018,104079,1633,254400,0.5531135531135531,0.5652021089630932,17043841209
1400000US17043841210,Illinois,DuPage County,2018,67353,1290,166100,0.3099144079885877,0.574385510996119,17043841210
1400000US17043841308,Illinois,DuPage County,2018,128194,2543,349600,0.4829814735028005,0.5849829351535836,17043841308
1400000US17043841310,Illinois,DuPage County,2018,147132,2516,387300,0.5890279114533205,0.6727119358920287,17043841310
1400000US17043841312,Illinois,DuPage County,2018,63403,1245,341900,0.3066600397614314,0.34910086004691165,17043841312
1400000US17043841313,Illinois,DuPage County,2018,78889,1614,252500,0.4710957722174288,0.38520286396181386,17043841313
1400000US17043841314,Illinois,DuPage County,2018,107010,1779,236400,0.44081172491544535,0.3467916366258111,17043841314
1400000US17043841315,Illinois,DuPage County,2018,75672,1393,240900,0.2835897435897436,0.403470715835141,17043841315
1400000US17043841316,Illinois,DuPage County,2018,102904,1791,281200,0.4696517412935323,0.5417004048582996,17043841316
1400000US17043841318,Illinois,DuPage County,2018,95000,1740,256600,0.4135876042908224,0.5291790306627102,17043841318
1400000US17043841320,Illinois,DuPage County,2018,73162,1483,183600,0.236449864498645,0.3515439429928741,17043841320
1400000US17043841321,Illinois,DuPage County,2018,111053,1968,274200,0.4729096989966555,0.5442961165048543,17043841321
1400000US17043841322,Illinois,DuPage County,2018,92250,1500,207000,0.34200157604412923,0.486697965571205,17043841322
1400000US17043841323,Illinois,DuPage County,2018,85000,1464,196300,0.38813349814585907,0.4238095238095238,17043841323
1400000US17043841324,Illinois,DuPage County,2018,123409,1962,279000,0.45288574793875147,0.5720588235294117,17043841324
1400000US17043841325,Illinois,DuPage County,2018,97333,1600,230900,0.49307304785894207,0.5020686298369433,17043841325
1400000US17043841326,Illinois,DuPage County,2018,134722,2336,367800,0.45611015490533563,0.59775571860164,17043841326
1400000US17043841327,Illinois,DuPage County,2018,130021,2320,336300,0.4962092494313874,0.5663232453316163,17043841327
1400000US17043841403,Illinois,DuPage County,2018,102163,1595,288400,0.5002215330084182,0.5766598220396988,17043841403
1400000US17043841404,Illinois,DuPage County,2018,98550,1481,254300,0.62619449128724,0.635920177383592,17043841404
1400000US17043842708,Illinois,DuPage County,2018,141042,2190,428000,0.5839188134270101,0.7837078651685393,17043842708
1400000US17043842709,Illinois,DuPage County,2018,91667,1624,269500,0.3898305084745763,0.5316930775646372,17043842709
1400000US17043842710,Illinois,DuPage County,2018,68819,1226,230900,0.4541899441340782,0.602467170712296,17043842710
1400000US17043840303,Illinois,DuPage County,2018,53452,999,170600,0.2601078167115903,0.26949280847842544,17043840303
1400000US17043840304,Illinois,DuPage County,2018,88288,1579,281500,0.41887169246130806,0.3698417623332299,17043840304
1400000US17043840703,Illinois,DuPage County,2018,57310,1252,244900,0.24462474645030427,0.3733873940287505,17043840703
1400000US17043840704,Illinois,DuPage County,2018,57688,1039,277200,0.2687052700065062,0.2640163098878695,17043840704
1400000US17043840705,Illinois,DuPage County,2018,102500,1527,321400,0.4258373205741627,0.5030188679245283,17043840705
1400000US17043840706,Illinois,DuPage County,2018,100966,1785,306200,0.3872491145218418,0.37333333333333335,17043840706
1400000US17043840908,Illinois,DuPage County,2018,75379,1229,194900,0.2884858709405314,0.3572881355932203,17043840908
1400000US17043840904,Illinois,DuPage County,2018,54706,1101,169700,0.24804177545691905,0.3237048665620094,17043840904
1400000US17043840906,Illinois,DuPage County,2018,49726,1101,234600,0.21291123525760397,0.3805970149253731,17043840906
1400000US17043840907,Illinois,DuPage County,2018,60326,1228,281300,0.3610641891891892,0.3620743517650734,17043840907
1400000US17043840910,Illinois,DuPage County,2018,59896,1416,185500,0.26943556975505856,0.3075550267697799,17043840910
1400000US17043840911,Illinois,DuPage County,2018,82689,1540,189300,0.31826861871419476,0.34146341463414637,17043840911
1400000US17043841003,Illinois,DuPage County,2018,71219,1432,209500,0.4597402597402597,0.49526943644590704,17043841003
1400000US17043841004,Illinois,DuPage County,2018,78500,1145,258400,0.34470468431771895,0.42406394615061,17043841004
1400000US17043841109,Illinois,DuPage County,2018,68183,1267,183100,0.3447661469933185,0.4163396361041741,17043841109
1400000US17043841110,Illinois,DuPage County,2018,89851,1558,238100,0.3715393133997785,0.4225721784776903,17043841110
1400000US17043841111,Illinois,DuPage County,2018,72371,1129,300300,0.4063526834611172,0.42618181818181816,17043841111
1400000US17043841503,Illinois,DuPage County,2018,75455,1366,163700,0.13915211970074812,0.13790149892933617,17043841503
1400000US17043841504,Illinois,DuPage County,2018,68042,1346,196600,0.2350597609561753,0.25673758865248225,17043841504
1400000US17043841604,Illinois,DuPage County,2018,79567,1457,185000,0.35968543046357615,0.46294820717131474,17043841604
1400000US17043841605,Illinois,DuPage County,2018,63857,1290,223200,0.34772407320506804,0.4131690412013862,17043841605
1400000US17043841606,Illinois,DuPage County,2018,97635,1731,266600,0.5281445448227936,0.6574519230769231,17043841606
1400000US17043841607,Illinois,DuPage County,2018,80846,1428,191200,0.44019870080244555,0.5419103313840156,17043841607
1400000US17043841703,Illinois,DuPage County,2018,44082,1143,166800,0.30389094007384265,0.35106382978723405,17043841703
1400000US17043841704,Illinois,DuPage County,2018,135163,2039,440300,0.530242825607064,0.6358045780662794,17043841704
1400000US17043841705,Illinois,DuPage County,2018,68968,1522,252100,0.4184746877054569,0.47519646365422397,17043841705
1400000US17043841706,Illinois,DuPage County,2018,70125,1158,277000,0.3326262197708952,0.4225781845919146,17043841706
1400000US17043841901,Illinois,DuPage County,2018,148456,2549,457600,0.5700787401574803,0.8057247259439708,17043841901
1400000US17043841902,Illinois,DuPage County,2018,94345,1621,361000,0.4810606060606061,0.8032440056417489,17043841902
